,measured depth,inclination,azimuth,depth,northing,easting,name,x,y,GR
243,6600.0,90.5,88.456,5708.26,216.84,1330.88,Rohn State LD10-65-1HN,968.3255695,1515.254664,115.01
244,6650.0,90.5,88.456,5707.82,218.19,1380.86,Rohn State LD10-65-1HN,968.3255695,1515.254664,106.33
245,6700.0,90.5,88.456,5707.38,219.53,1430.84,Rohn State LD10-65-1HN,968.3255695,1515.254664,95.9
246,6750.0,90.5,88.456,5706.95,220.88,1480.82,Rohn State LD10-65-1HN,968.3255695,1515.254664,75.71
247,6800.0,90.5,88.456,5706.51,222.23,1530.8,Rohn State LD10-65-1HN,968.3255695,1515.254664,67.27
248,6850.0,90.5,88.456,5706.08,223.58,1580.78,Rohn State LD10-65-1HN,968.3255695,1515.254664,104.16
249,6900.0,90.5,88.456,5705.64,224.92,1630.76,Rohn State LD10-65-1HN,968.3255695,1515.254664,121.52
250,6950.0,90.5,88.456,5705.2,226.27,1680.74,Rohn State LD10-65-1HN,968.3255695,1515.254664,128.81
251,7000.0,90.5,88.456,5704.77,227.62,1730.72,Rohn State LD10-65-1HN,968.3255695,1515.254664,101.99
252,7050.0,90.5,88.456,5704.33,228.97,1780.7,Rohn State LD10-65-1HN,968.3255695,1515.254664,86.8
253,7100.0,90.5,88.456,5703.89,230.31,1830.68,Rohn State LD10-65-1HN,968.3255695,1515.254664,128.03
254,7150.0,90.5,88.456,5703.46,231.66,1880.66,Rohn State LD10-65-1HN,968.3255695,1515.254664,93.31
255,7200.0,90.5,88.456,5703.02,233.01,1930.64,Rohn State LD10-65-1HN,968.3255695,1515.254664,60.76
256,7250.0,90.5,88.456,5702.58,234.36,1980.62,Rohn State LD10-65-1HN,968.3255695,1515.254664,88.97
257,7300.0,90.5,88.456,5702.15,235.7,2030.6,Rohn State LD10-65-1HN,968.3255695,1515.254664,101.99
258,7350.0,90.5,88.456,5701.71,237.05,2080.58,Rohn State LD10-65-1HN,968.3255695,1515.254664,119.41
259,7400.0,90.5,88.456,5701.28,238.4,2130.56,Rohn State LD10-65-1HN,968.3255695,1515.254664,94.75
260,7450.0,90.5,88.456,5700.84,239.75,2180.54,Rohn State LD10-65-1HN,968.3255695,1515.254664,63.93
261,7500.0,90.5,88.456,5700.4,241.09,2230.52,Rohn State LD10-65-1HN,968.3255695,1515.254664,91.14
262,7550.0,90.5,88.456,5699.97,242.44,2280.5,Rohn State LD10-65-1HN,968.3255695,1515.254664,130.2
263,7600.0,90.5,88.456,5699.53,243.79,2330.48,Rohn State LD10-65-1HN,968.3255695,1515.254664,101.67
264,7650.0,90.5,88.456,5699.09,245.14,2380.46,Rohn State LD10-65-1HN,968.3255695,1515.254664,125.16
265,7700.0,90.5,88.456,5698.66,246.48,2430.44,Rohn State LD10-65-1HN,968.3255695,1515.254664,106.34
266,7750.0,90.5,88.456,5698.22,247.83,2480.42,Rohn State LD10-65-1HN,968.3255695,1515.254664,115.01
267,7800.0,90.5,88.456,5697.78,249.18,2530.4,Rohn State LD10-65-1HN,968.3255695,1515.254664,127.69
268,7850.0,90.5,88.456,5697.35,250.53,2580.38,Rohn State LD10-65-1HN,968.3255695,1515.254664,154.07
269,7900.0,90.5,88.456,5696.91,251.87,2630.36,Rohn State LD10-65-1HN,968.3255695,1515.254664,95.48
270,7950.0,90.5,88.456,5696.48,253.22,2680.34,Rohn State LD10-65-1HN,968.3255695,1515.254664,115.01
271,8000.0,90.5,88.456,5696.04,254.57,2730.32,Rohn State LD10-65-1HN,968.3255695,1515.254664,84.63
272,8050.0,90.5,88.456,5695.6,255.92,2780.3,Rohn State LD10-65-1HN,968.3255695,1515.254664,123.69
273,8100.0,90.5,88.456,5695.17,257.26,2830.28,Rohn State LD10-65-1HN,968.3255695,1515.254664,119.35
274,8150.0,90.5,88.456,5694.73,258.61,2880.26,Rohn State LD10-65-1HN,968.3255695,1515.254664,106.61
275,8200.0,90.5,88.456,5694.29,259.96,2930.24,Rohn State LD10-65-1HN,968.3255695,1515.254664,110.67
276,8250.0,90.5,88.456,5693.86,261.31,2980.22,Rohn State LD10-65-1HN,968.3255695,1515.254664,101.99
277,8300.0,90.5,88.456,5693.42,262.65,3030.2,Rohn State LD10-65-1HN,968.3255695,1515.254664,141.05
278,8350.0,90.5,88.456,5692.99,264.0,3080.18,Rohn State LD10-65-1HN,968.3255695,1515.254664,132.37
279,8400.0,90.5,88.456,5692.55,265.35,3130.16,Rohn State LD10-65-1HN,968.3255695,1515.254664,121.52
280,8450.0,90.5,88.456,5692.11,266.7,3180.14,Rohn State LD10-65-1HN,968.3255695,1515.254664,119.35
281,8500.0,90.5,88.456,5691.68,268.04,3230.12,Rohn State LD10-65-1HN,968.3255695,1515.254664,130.2
282,8550.0,90.5,88.456,5691.24,269.39,3280.1,Rohn State LD10-65-1HN,968.3255695,1515.254664,162.26
283,8600.0,90.5,88.456,5690.8,270.74,3330.08,Rohn State LD10-65-1HN,968.3255695,1515.254664,144.81
284,8650.0,90.5,88.456,5690.37,272.09,3380.06,Rohn State LD10-65-1HN,968.3255695,1515.254664,130.2
285,8700.0,90.5,88.456,5689.93,273.43,3430.04,Rohn State LD10-65-1HN,968.3255695,1515.254664,115.01
286,8750.0,90.5,88.456,5689.49,274.78,3480.02,Rohn State LD10-65-1HN,968.3255695,1515.254664,158.58
287,8800.0,90.5,88.456,5689.06,276.13,3530.0,Rohn State LD10-65-1HN,968.3255695,1515.254664,136.79
288,8850.0,90.5,88.456,5688.62,277.48,3579.98,Rohn State LD10-65-1HN,968.3255695,1515.254664,125.86
289,8900.0,90.5,88.456,5688.19,278.82,3629.96,Rohn State LD10-65-1HN,968.3255695,1515.254664,145.3
290,8950.0,90.5,88.456,5687.75,280.17,3679.94,Rohn State LD10-65-1HN,968.3255695,1515.254664,91.14
291,9000.0,90.5,88.456,5687.31,281.52,3729.92,Rohn State LD10-65-1HN,968.3255695,1515.254664,131.11
292,9050.0,90.5,88.456,5686.88,282.87,3779.9,Rohn State LD10-65-1HN,968.3255695,1515.254664,101.99
293,9100.0,90.5,88.456,5686.44,284.21,3829.88,Rohn State LD10-65-1HN,968.3255695,1515.254664,117.18
294,9150.0,90.5,88.456,5686.0,285.56,3879.86,Rohn State LD10-65-1HN,968.3255695,1515.254664,141.0
295,9200.0,90.5,88.456,5685.57,286.91,3929.84,Rohn State LD10-65-1HN,968.3255695,1515.254664,117.24
296,9250.0,90.5,88.456,5685.13,288.26,3979.82,Rohn State LD10-65-1HN,968.3255695,1515.254664,127.13
297,9300.0,90.5,88.456,5684.7,289.6,4029.8,Rohn State LD10-65-1HN,968.3255695,1515.254664,82.46
298,9350.0,90.5,88.456,5684.26,290.95,4079.78,Rohn State LD10-65-1HN,968.3255695,1515.254664,154.85
299,9400.0,90.5,88.456,5683.82,292.3,4129.76,Rohn State LD10-65-1HN,968.3255695,1515.254664,95.48
300,9450.0,90.5,88.456,5683.39,293.65,4179.74,Rohn State LD10-65-1HN,968.3255695,1515.254664,131.55
301,9500.0,90.5,88.456,5682.95,294.99,4229.72,Rohn State LD10-65-1HN,968.3255695,1515.254664,104.16
302,9550.0,90.5,88.456,5682.51,296.34,4279.7,Rohn State LD10-65-1HN,968.3255695,1515.254664,119.35
303,9600.0,90.5,88.456,5682.08,297.69,4329.68,Rohn State LD10-65-1HN,968.3255695,1515.254664,112.84
304,9650.0,90.5,88.456,5681.64,299.04,4379.66,Rohn State LD10-65-1HN,968.3255695,1515.254664,115.56
305,9700.0,90.5,88.456,5681.2,300.38,4429.64,Rohn State LD10-65-1HN,968.3255695,1515.254664,125.86
306,9750.0,90.5,88.456,5680.77,301.73,4479.62,Rohn State LD10-65-1HN,968.3255695,1515.254664,110.67
307,9800.0,90.5,88.456,5680.33,303.08,4529.6,Rohn State LD10-65-1HN,968.3255695,1515.254664,127.43
308,9850.0,90.5,88.456,5679.9,304.43,4579.57,Rohn State LD10-65-1HN,968.3255695,1515.254664,119.35
309,9900.0,90.5,88.456,5679.46,305.77,4629.55,Rohn State LD10-65-1HN,968.3255695,1515.254664,113.09
310,9950.0,90.5,88.456,5679.02,307.12,4679.53,Rohn State LD10-65-1HN,968.3255695,1515.254664,127.48
311,10000.0,90.5,88.456,5678.59,308.47,4729.51,Rohn State LD10-65-1HN,968.3255695,1515.254664,105.09
312,10050.0,90.5,88.456,5678.15,309.82,4779.49,Rohn State LD10-65-1HN,968.3255695,1515.254664,104.16
313,10100.0,90.5,88.456,5677.71,311.16,4829.47,Rohn State LD10-65-1HN,968.3255695,1515.254664,104.16
314,10150.0,90.5,88.456,5677.28,312.51,4879.45,Rohn State LD10-65-1HN,968.3255695,1515.254664,98.36
315,10200.0,90.5,88.456,5676.84,313.86,4929.43,Rohn State LD10-65-1HN,968.3255695,1515.254664,
316,10204.72,90.5,88.456,5676.8,313.99,4934.16,Rohn State LD10-65-1HN,968.3255695,1515.254664,
317,0.0,0.0,0.0,0.0,0.0,0.0,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
318,1800.0,0.0,0.0,1800.0,0.0,0.0,Rohn State LD10-64HN,964.9319293,1474.0152380000004,89.17
319,1850.0,1.0,121.681,1850.0,-0.23,0.37,Rohn State LD10-64HN,964.9319293,1474.0152380000004,80.08
320,1900.0,2.0,121.681,1899.98,-0.92,1.49,Rohn State LD10-64HN,964.9319293,1474.0152380000004,102.86
321,1950.0,3.0,121.681,1949.93,-2.06,3.34,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
322,2000.0,4.0,121.681,1999.84,-3.66,5.94,Rohn State LD10-64HN,964.9319293,1474.0152380000004,75.18
323,2050.0,5.0,121.681,2049.68,-5.73,9.28,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
324,2100.0,6.0,121.681,2099.45,-8.24,13.36,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
325,2150.0,7.0,121.681,2149.13,-11.21,18.17,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
326,2200.0,8.0,121.681,2198.7,-14.64,23.73,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
327,2250.0,9.0,121.681,2248.15,-18.52,30.01,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
328,2300.0,10.0,121.681,2297.47,-22.86,37.04,Rohn State LD10-64HN,964.9319293,1474.0152380000004,87.37
329,2350.0,11.0,121.681,2346.63,-27.64,44.79,Rohn State LD10-64HN,964.9319293,1474.0152380000004,94.72
330,2400.0,12.0,121.681,2395.62,-32.88,53.27,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
331,2401.05,12.020999999999999,121.681,2396.65,-32.99,53.46,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
332,2450.0,12.020999999999999,121.681,2444.53,-38.35,62.14,Rohn State LD10-64HN,964.9319293,1474.0152380000004,91.0
333,2500.0,12.020999999999999,121.681,2493.43,-43.82,71.0,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
334,2550.0,12.020999999999999,121.681,2542.33,-49.28,79.86,Rohn State LD10-64HN,964.9319293,1474.0152380000004,82.91
335,2600.0,12.020999999999999,121.681,2591.24,-54.75,88.72,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
336,2650.0,12.020999999999999,121.681,2640.14,-60.22,97.58,Rohn State LD10-64HN,964.9319293,1474.0152380000004,87.36
337,2700.0,12.020999999999999,121.681,2689.04,-65.69,106.44,Rohn State LD10-64HN,964.9319293,1474.0152380000004,83.72
338,2750.0,12.020999999999999,121.681,2737.95,-71.16,115.31,Rohn State LD10-64HN,964.9319293,1474.0152380000004,89.98
339,2785.18,12.020999999999999,121.681,2772.35,-75.01,121.54,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
340,2800.0,11.724,121.681,2786.86,-76.61,124.14,Rohn State LD10-64HN,964.9319293,1474.0152380000004,91.0
341,2850.0,10.724,121.681,2835.9,-81.72,132.42,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
342,2900.0,9.724,121.681,2885.11,-86.38,139.97,Rohn State LD10-64HN,964.9319293,1474.0152380000004,137.88
343,2950.0,8.724,121.681,2934.46,-90.59,146.79,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
344,3000.0,7.724,121.681,2983.95,-94.35,152.88,Rohn State LD10-64HN,964.9319293,1474.0152380000004,112.84
345,3050.0,6.724,121.681,3033.55,-97.65,158.23,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
346,3100.0,5.724,121.681,3083.25,-100.5,162.84,Rohn State LD10-64HN,964.9319293,1474.0152380000004,105.56
347,3150.0,4.724,121.681,3133.04,-102.89,166.72,Rohn State LD10-64HN,964.9319293,1474.0152380000004,91.0
348,3200.0,3.7239999999999998,121.681,3182.91,-104.82,169.85,Rohn State LD10-64HN,964.9319293,1474.0152380000004,91.89
349,3250.0,2.7239999999999998,121.681,3232.83,-106.3,172.24,Rohn State LD10-64HN,964.9319293,1474.0152380000004,58.24
350,3300.0,1.724,121.681,3282.79,-107.32,173.9,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
351,3350.0,0.7240000000000001,121.681,3332.78,-107.88,174.81,Rohn State LD10-64HN,964.9319293,1474.0152380000004,85.29
352,3386.22,0.0,0.0,3369.0,-108.0,175.0,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
353,5090.08,0.0,0.0,5072.86,-108.0,175.0,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
354,5100.0,0.794,88.431,5082.78,-108.0,175.07,Rohn State LD10-64HN,964.9319293,1474.0152380000004,83.72
355,5150.0,4.794,88.431,5132.71,-107.93,177.5,Rohn State LD10-64HN,964.9319293,1474.0152380000004,101.14
356,5200.0,8.794,88.431,5182.35,-107.77,183.42,Rohn State LD10-64HN,964.9319293,1474.0152380000004,98.89
357,5250.0,12.794,88.431,5231.45,-107.51,192.77,Rohn State LD10-64HN,964.9319293,1474.0152380000004,102.15
358,5300.0,16.794,88.431,5279.78,-107.16,205.53,Rohn State LD10-64HN,964.9319293,1474.0152380000004,88.68
359,5350.0,20.794,88.431,5327.11,-106.72,221.63,Rohn State LD10-64HN,964.9319293,1474.0152380000004,98.22
360,5400.0,24.794,88.431,5373.19,-106.19,240.99,Rohn State LD10-64HN,964.9319293,1474.0152380000004,91.0
361,5450.0,28.794,88.431,5417.82,-105.57,263.52,Rohn State LD10-64HN,964.9319293,1474.0152380000004,112.84
362,5500.0,32.794000000000004,88.431,5460.76,-104.87,289.1,Rohn State LD10-64HN,964.9319293,1474.0152380000004,113.1
363,5550.0,36.794000000000004,88.431,5501.81,-104.09,317.61,Rohn State LD10-64HN,964.9319293,1474.0152380000004,107.69
364,5600.0,40.794000000000004,88.431,5540.77,-103.23,348.92,Rohn State LD10-64HN,964.9319293,1474.0152380000004,105.56
365,5650.0,44.794,88.431,5577.46,-102.3,382.87,Rohn State LD10-64HN,964.9319293,1474.0152380000004,149.24
366,5700.0,48.794,88.431,5611.68,-101.31,419.29,Rohn State LD10-64HN,964.9319293,1474.0152380000004,189.7
367,5750.0,52.794,88.431,5643.28,-100.25,458.02,Rohn State LD10-64HN,964.9319293,1474.0152380000004,210.03
368,5800.0,56.794,88.431,5672.1,-99.13,498.85,Rohn State LD10-64HN,964.9319293,1474.0152380000004,91.0
369,5850.0,60.794,88.431,5698.0,-97.96,541.59,Rohn State LD10-64HN,964.9319293,1474.0152380000004,98.28
370,5900.0,64.794,88.431,5720.86,-96.74,586.03,Rohn State LD10-64HN,964.9319293,1474.0152380000004,149.9
371,5950.0,68.794,88.431,5740.56,-95.48,631.96,Rohn State LD10-64HN,964.9319293,1474.0152380000004,101.92
372,6000.0,72.794,88.431,5757.0,-94.19,679.15,Rohn State LD10-64HN,964.9319293,1474.0152380000004,88.97
373,6050.0,76.794,88.431,5770.11,-92.87,727.37,Rohn State LD10-64HN,964.9319293,1474.0152380000004,97.88
374,6100.0,80.794,88.431,5779.83,-91.52,776.39,Rohn State LD10-64HN,964.9319293,1474.0152380000004,167.09
375,6150.0,84.794,88.431,5786.1,-90.16,825.96,Rohn State LD10-64HN,964.9319293,1474.0152380000004,155.61
376,6152.58,85.0,88.431,5786.33,-90.09,828.53,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
377,6200.0,85.0,88.431,5790.46,-88.8,875.75,Rohn State LD10-64HN,964.9319293,1474.0152380000004,140.73
378,6227.58,85.0,88.431,5792.87,-88.05,903.22,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
379,6250.0,86.794,88.431,5794.47,-87.44,925.57,Rohn State LD10-64HN,964.9319293,1474.0152380000004,182.25
380,6296.33,90.5,88.431,5795.56,-86.17,971.86,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
381,6300.0,90.5,88.431,5795.53,-86.07,975.53,Rohn State LD10-64HN,964.9319293,1474.0152380000004,136.71
382,6350.0,90.5,88.431,5795.09,-84.7,1025.51,Rohn State LD10-64HN,964.9319293,1474.0152380000004,136.86
383,6400.0,90.5,88.431,5794.66,-83.33,1075.49,Rohn State LD10-64HN,964.9319293,1474.0152380000004,119.66
384,6450.0,90.5,88.431,5794.22,-81.96,1125.47,Rohn State LD10-64HN,964.9319293,1474.0152380000004,127.14
385,6500.0,90.5,88.431,5793.79,-80.59,1175.45,Rohn State LD10-64HN,964.9319293,1474.0152380000004,119.35
386,6550.0,90.5,88.431,5793.35,-79.22,1225.43,Rohn State LD10-64HN,964.9319293,1474.0152380000004,124.94
387,6600.0,90.5,88.431,5792.91,-77.85,1275.41,Rohn State LD10-64HN,964.9319293,1474.0152380000004,170.46
388,6650.0,90.5,88.431,5792.48,-76.48,1325.39,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
389,6700.0,90.5,88.431,5792.04,-75.11,1375.37,Rohn State LD10-64HN,964.9319293,1474.0152380000004,171.08
390,6750.0,90.5,88.431,5791.6,-73.74,1425.35,Rohn State LD10-64HN,964.9319293,1474.0152380000004,108.5
391,6800.0,90.5,88.431,5791.17,-72.37,1475.33,Rohn State LD10-64HN,964.9319293,1474.0152380000004,89.9
392,6850.0,90.5,88.431,5790.73,-71.0,1525.3,Rohn State LD10-64HN,964.9319293,1474.0152380000004,99.82
393,6900.0,90.5,88.431,5790.3,-69.63,1575.28,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
394,6950.0,90.5,88.431,5789.86,-68.26,1625.26,Rohn State LD10-64HN,964.9319293,1474.0152380000004,84.63
395,7000.0,90.5,88.431,5789.42,-66.89,1675.24,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
396,7050.0,90.5,88.431,5788.99,-65.53,1725.22,Rohn State LD10-64HN,964.9319293,1474.0152380000004,95.48
397,7100.0,90.5,88.431,5788.55,-64.16,1775.2,Rohn State LD10-64HN,964.9319293,1474.0152380000004,101.99
398,7150.0,90.5,88.431,5788.11,-62.79,1825.18,Rohn State LD10-64HN,964.9319293,1474.0152380000004,95.48
399,7200.0,90.5,88.431,5787.68,-61.42,1875.16,Rohn State LD10-64HN,964.9319293,1474.0152380000004,104.59
400,7250.0,90.5,88.431,5787.24,-60.05,1925.14,Rohn State LD10-64HN,964.9319293,1474.0152380000004,90.93
401,7300.0,90.5,88.431,5786.8,-58.68,1975.12,Rohn State LD10-64HN,964.9319293,1474.0152380000004,78.46
402,7350.0,90.5,88.431,5786.37,-57.31,2025.1,Rohn State LD10-64HN,964.9319293,1474.0152380000004,103.07
403,7400.0,90.5,88.431,5785.93,-55.94,2075.08,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
404,7450.0,90.5,88.431,5785.5,-54.57,2125.06,Rohn State LD10-64HN,964.9319293,1474.0152380000004,131.43
405,7500.0,90.5,88.431,5785.06,-53.2,2175.04,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
406,7550.0,90.5,88.431,5784.62,-51.83,2225.02,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
407,7600.0,90.5,88.431,5784.19,-50.46,2274.99,Rohn State LD10-64HN,964.9319293,1474.0152380000004,119.35
408,7650.0,90.5,88.431,5783.75,-49.09,2324.97,Rohn State LD10-64HN,964.9319293,1474.0152380000004,128.23
409,7700.0,90.5,88.431,5783.31,-47.72,2374.95,Rohn State LD10-64HN,964.9319293,1474.0152380000004,93.31
410,7750.0,90.5,88.431,5782.88,-46.35,2424.93,Rohn State LD10-64HN,964.9319293,1474.0152380000004,106.33
411,7800.0,90.5,88.431,5782.44,-44.98,2474.91,Rohn State LD10-64HN,964.9319293,1474.0152380000004,104.96
412,7850.0,90.5,88.431,5782.01,-43.62,2524.89,Rohn State LD10-64HN,964.9319293,1474.0152380000004,97.65
413,7900.0,90.5,88.431,5781.57,-42.25,2574.87,Rohn State LD10-64HN,964.9319293,1474.0152380000004,95.22
414,7950.0,90.5,88.431,5781.13,-40.88,2624.85,Rohn State LD10-64HN,964.9319293,1474.0152380000004,134.54
415,8000.0,90.5,88.431,5780.7,-39.51,2674.83,Rohn State LD10-64HN,964.9319293,1474.0152380000004,139.65
416,8050.0,90.5,88.431,5780.26,-38.14,2724.81,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
417,8100.0,90.5,88.431,5779.82,-36.77,2774.79,Rohn State LD10-64HN,964.9319293,1474.0152380000004,106.33
418,8150.0,90.5,88.431,5779.39,-35.4,2824.77,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
419,8200.0,90.5,88.431,5778.95,-34.03,2874.75,Rohn State LD10-64HN,964.9319293,1474.0152380000004,79.07
420,8250.0,90.5,88.431,5778.51,-32.66,2924.73,Rohn State LD10-64HN,964.9319293,1474.0152380000004,56.42
421,8300.0,90.5,88.431,5778.08,-31.29,2974.71,Rohn State LD10-64HN,964.9319293,1474.0152380000004,60.64
422,8350.0,90.5,88.431,5777.64,-29.92,3024.68,Rohn State LD10-64HN,964.9319293,1474.0152380000004,65.25
423,8400.0,90.5,88.431,5777.21,-28.55,3074.66,Rohn State LD10-64HN,964.9319293,1474.0152380000004,69.54
424,8450.0,90.5,88.431,5776.77,-27.18,3124.64,Rohn State LD10-64HN,964.9319293,1474.0152380000004,93.72
425,8500.0,90.5,88.431,5776.33,-25.81,3174.62,Rohn State LD10-64HN,964.9319293,1474.0152380000004,109.42
426,8550.0,90.5,88.431,5775.9,-24.44,3224.6,Rohn State LD10-64HN,964.9319293,1474.0152380000004,88.97
427,8600.0,90.5,88.431,5775.46,-23.07,3274.58,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
428,8650.0,90.5,88.431,5775.02,-21.71,3324.56,Rohn State LD10-64HN,964.9319293,1474.0152380000004,199.53
429,8700.0,90.5,88.431,5774.59,-20.34,3374.54,Rohn State LD10-64HN,964.9319293,1474.0152380000004,164.92
430,8750.0,90.5,88.431,5774.15,-18.97,3424.52,Rohn State LD10-64HN,964.9319293,1474.0152380000004,121.82
431,8800.0,90.5,88.431,5773.71,-17.6,3474.5,Rohn State LD10-64HN,964.9319293,1474.0152380000004,130.2
432,8850.0,90.5,88.431,5773.28,-16.23,3524.48,Rohn State LD10-64HN,964.9319293,1474.0152380000004,99.82
433,8900.0,90.5,88.431,5772.84,-14.86,3574.46,Rohn State LD10-64HN,964.9319293,1474.0152380000004,97.65
434,8950.0,90.5,88.431,5772.41,-13.49,3624.44,Rohn State LD10-64HN,964.9319293,1474.0152380000004,110.67
435,9000.0,90.5,88.431,5771.97,-12.12,3674.42,Rohn State LD10-64HN,964.9319293,1474.0152380000004,143.52
436,9050.0,90.5,88.431,5771.53,-10.75,3724.4,Rohn State LD10-64HN,964.9319293,1474.0152380000004,
437,9100.0,90.5,88.431,5771.1,-9.38,3774.37,Rohn State LD10-64HN,964.9319293,1474.0152380000004,116.71
438,9150.0,90.5,88.431,5770.66,-8.01,3824.35,Rohn State LD10-64HN,964.9319293,1474.0152380000004,145.39
439,9200.0,90.5,88.431,5770.22,-6.64,3874.33,Rohn State LD10-64HN,964.9319293,1474.0152380000004,156.24
440,9250.0,90.5,88.431,5769.79,-5.27,3924.31,Rohn State LD10-64HN,964.9319293,1474.0152380000004,184.77
441,9300.0,90.5,88.431,5769.35,-3.9,3974.29,Rohn State LD10-64HN,964.9319293,1474.0152380000004,195.3
442,9350.0,90.5,88.431,5768.92,-2.53,4024.27,Rohn State LD10-64HN,964.9319293,1474.0152380000004,170.48
443,9400.0,90.5,88.431,5768.48,-1.16,4074.25,Rohn State LD10-64HN,964.9319293,1474.0152380000004,143.22
444,9450.0,90.5,88.431,5768.04,0.2,4124.23,Rohn State LD10-64HN,964.9319293,1474.0152380000004,143.22
445,9500.0,90.5,88.431,5767.61,1.57,4174.21,Rohn State LD10-64HN,964.9319293,1474.0152380000004,170.19
446,9550.0,90.5,88.431,5767.17,2.94,4224.19,Rohn State LD10-64HN,964.9319293,1474.0152380000004,289.44
447,9600.0,90.5,88.431,5766.73,4.31,4274.17,Rohn State LD10-64HN,964.9319293,1474.0152380000004,207.26
448,9650.0,90.5,88.431,5766.3,5.68,4324.15,Rohn State LD10-64HN,964.9319293,1474.0152380000004,203.98
449,9700.0,90.5,88.431,5765.86,7.05,4374.13,Rohn State LD10-64HN,964.9319293,1474.0152380000004,165.84
450,9750.0,90.5,88.431,5765.42,8.42,4424.11,Rohn State LD10-64HN,964.9319293,1474.0152380000004,151.0
451,9800.0,90.5,88.431,5764.99,9.79,4474.09,Rohn State LD10-64HN,964.9319293,1474.0152380000004,149.91
452,9850.0,90.5,88.431,5764.55,11.16,4524.06,Rohn State LD10-64HN,964.9319293,1474.0152380000004,164.65
453,9900.0,90.5,88.431,5764.12,12.53,4574.04,Rohn State LD10-64HN,964.9319293,1474.0152380000004,80.29
454,9950.0,90.5,88.431,5763.68,13.9,4624.02,Rohn State LD10-64HN,964.9319293,1474.0152380000004,166.78
455,10000.0,90.5,88.431,5763.24,15.27,4674.0,Rohn State LD10-64HN,964.9319293,1474.0152380000004,165.83
